1024,4,195,0,0
1024,2,199,4,0
1024,4,88,1,0
1024,2,199,4,0
1024,4,90,4,0
1024,5,0,3,0
1024,5,123,1,0
1024,5,55,0,0
1024,4,179,4,0
1024,4,55,0,0
1024,4,195,0,0
1024,5,33,1,0
512,2,0,0,0
1024,2,199,4,0
1024,4,78,0,0
1024,5,0,3,0
1024,5,0,4,0
512,2,0,0,0
1024,3,0,2,0
4096,5,123,4,0
1024,4,55,0,0
1024,5,73,0,0
1024,4,137,1,0
1024,4,142,0,0
1024,4,90,4,0
1024,4,55,0,0
512,2,0,0,0
512,2,0,0,0
1024,4,195,1,0
1024,4,77,1,0
1024,5,123,1,0
1024,5,123,4,0
1024,5,53,1,0
1024,5,16,1,0
1024,4,137,1,0
1024,5,123,4,0
1024,0,142,4,0
1024,4,5,4,0
1024,5,123,4,0
1024,5,122,4,0
512,2,0,0,0
1024,5,195,0,0
1024,3,86,0,0
1024,5,123,4,0
1024,4,99,1,0
1024,4,78,0,0
1024,4,195,0,0
1024,4,195,1,0
1024,4,78,1,0
1024,4,120,4,0
1024,4,195,1,0
1024,4,123,4,0
1024,5,195,2,0
1024,4,195,1,0
1024,4,55,0,0
1024,5,123,4,0
1024,4,195,3,0
1024,5,123,1,0
1024,4,5,4,0
1024,4,195,1,0
1024,4,195,1,0
1024,4,179,0,0
1024,5,123,1,0
1024,4,195,0,0
1024,5,195,1,0
1024,5,16,3,0
1024,4,195,2,0
1024,2,199,4,0
4096,2,0,0,0
1024,3,149,1,0
1024,5,123,2,0
1024,5,0,4,0
1024,5,123,4,0
1024,5,123,1,0
1024,4,89,4,0
1024,4,195,0,0
1024,5,55,0,0
1024,2,199,4,0
1024,4,55,0,0
1024,5,55,0,0
1024,5,55,0,0
1024,4,195,1,0
1024,4,123,1,0
1024,5,127,4,0
1024,5,55,0,0
1024,5,123,1,0
1024,4,195,1,0
4096,2,0,0,0
1024,4,120,4,0
1024,2,132,2,0
4096,4,0,4,0
1024,2,164,2,0
1024,2,100,2,0
1024,5,121,4,0
4096,4,232,1,0
1024,5,123,1,0
4096,4,120,4,0
1024,2,116,2,0
4096,4,24,0,0
1024,2,100,2,0
1024,2,116,2,0
4096,5,192,4,0
4096,4,0,4,0
1024,4,0,1,0
1024,4,164,4,0
1024,5,123,4,0
1024,2,199,4,0
1024,2,164,2,0
1024,2,132,2,0
1024,2,116,2,0
1024,2,245,2,0
1024,2,100,2,0
1024,2,100,2,0
1024,1,199,0,0
1024,2,116,2,0
1024,2,11,2,0
1024,2,104,2,0
1024,5,51,4,0
4096,3,64,4,0
1024,2,199,0,0
1024,2,116,2,0
1024,2,148,2,0
1024,2,84,2,0
1024,2,192,3,0
1024,2,199,3,0
1024,2,116,2,0
1024,2,100,2,0
1024,2,100,2,0
1024,2,244,2,0
1024,2,116,2,0
1024,2,116,2,0
1024,2,100,2,0
1024,2,116,2,0
1024,5,0,2,0
1024,4,215,0,0
1024,2,100,2,0
1024,2,116,2,0
1024,5,86,4,0
1024,2,116,2,0
1024,2,248,2,0
1024,5,123,4,0
1024,5,142,2,0
1024,2,116,2,0
4096,4,0,4,0
1024,2,100,2,0
1024,2,100,2,0
1024,3,83,1,0
4096,5,0,4,0
1024,2,233,2,0
1024,2,152,2,0
1024,2,133,2,0
1024,2,173,2,0
1024,5,120,4,0
1024,5,169,3,0
1024,2,112,2,0
1024,2,100,2,0
1024,4,0,2,0
1024,2,139,2,0
1024,2,148,2,0
1024,1,192,3,0
1024,2,84,2,0
1024,1,131,0,0
1024,2,116,2,0
1536,3,80,4,0
4096,5,144,1,0
1024,2,132,2,0
1024,5,123,1,0
1024,2,213,2,0
1024,2,100,2,0
1024,2,108,2,0
1024,2,197,2,0
1024,5,120,4,0
1024,2,100,2,0
4096,2,0,0,0
1024,5,0,2,0
1024,2,179,2,0
1024,2,116,2,0
1024,2,100,2,0
1024,2,196,2,0
1024,2,199,3,0
1024,5,104,4,0
1024,2,100,2,0
1024,2,100,2,0
1024,2,102,2,0
4096,2,0,0,0
1024,2,100,2,0
1024,5,53,1,0
1024,2,100,2,0
1024,5,64,1,0
4096,2,0,0,0
1024,5,192,4,0
1024,4,0,4,0
1024,5,0,2,0
4096,4,0,4,0
1024,2,84,2,0
1024,2,100,2,0
4096,5,16,1,0
1024,2,165,2,0
1024,5,121,4,0
1024,2,120,2,0
1024,2,121,2,0
1024,2,116,2,0
1024,2,154,2,0
1024,2,132,2,0
4096,3,248,4,0
1024,2,100,2,0
1024,4,116,1,0
1024,2,116,2,0
1024,2,213,2,0
4096,4,168,0,0
1024,2,116,2,0
1024,2,165,2,0
1024,0,232,0,0
1024,2,132,2,0
1024,2,116,2,0
1024,2,133,2,0
1024,5,162,1,0
1024,5,162,4,0
1024,2,149,2,0
4096,5,48,4,0
1024,2,132,2,0
1024,2,169,2,0
1024,1,199,3,0
1024,2,151,2,0
1024,2,84,2,0
1024,2,148,2,0
1024,2,117,2,0
1024,2,164,2,0
4096,4,0,4,0
1024,2,132,2,0
1024,2,231,2,0
1024,4,122,1,0
4096,4,53,4,0
1024,2,149,2,0
1024,2,100,2,0
1024,2,84,2,0
1024,4,164,4,0
1024,2,164,2,0
512,0,86,4,0
1024,5,120,4,0
4096,5,56,4,0
1024,2,148,2,0
1024,2,116,2,0
1024,4,0,1,0
1536,0,43,4,0
1024,2,132,2,0
1024,2,116,2,0
1024,1,199,1,0
1024,2,116,2,0
1024,2,133,2,0
1024,5,120,4,0
1024,5,123,4,0
1024,2,100,2,0
1024,2,100,2,0
1024,4,120,4,0
1024,5,123,1,0
1024,5,160,1,0
1024,5,123,1,0
1024,2,100,2,0
4096,2,0,0,0
1024,2,100,2,0
1024,2,125,2,0
1024,0,51,4,0
1024,2,148,2,0
1024,2,149,2,0
1024,2,116,2,0
1024,4,122,1,0
1024,2,132,3,0
1024,5,1,2,0
1024,2,84,2,0
1024,2,84,2,0
1024,2,84,2,0
1024,3,1,4,0
1024,2,116,2,0
1024,2,100,2,0
1024,2,132,2,0
1024,2,199,3,0
1024,2,165,2,0
4096,5,80,4,0
4096,4,40,4,0
1024,2,132,2,0
1024,2,116,2,0
1024,2,117,2,0
1024,1,2,4,0
4096,5,64,4,0
1024,1,199,1,0
1024,4,128,4,0
4096,5,200,0,0
1024,1,199,2,0
1024,2,100,2,0
1024,2,118,2,0
1024,2,84,2,0
1024,5,162,0,0
1024,4,0,2,0
1024,5,0,2,0
1024,2,134,2,0
1024,2,157,2,0
1024,2,164,2,0
1024,2,244,2,0
4096,4,22,4,0
1024,1,1,3,0
1024,2,100,2,0
1024,2,100,2,0
1024,5,123,1,0
1024,2,199,2,0
1024,2,214,2,0
4096,2,0,0,0
1024,2,100,2,0
1024,2,161,2,0
1024,2,132,2,0
1024,2,100,2,0
4096,5,128,4,0
4096,4,0,4,0
1024,1,199,2,0
1024,2,116,2,0
4096,2,0,0,0
1024,0,83,4,0
1024,2,164,2,0
1024,2,84,2,0
1024,2,233,2,0
4096,2,0,0,0
1024,2,100,2,0
1024,2,128,2,0
1024,2,84,2,0
1024,4,120,4,0
1024,2,208,3,0
1024,5,122,4,0
1024,2,189,2,0
1024,2,84,2,0
1024,2,132,2,0
1024,2,132,2,0
4096,4,56,4,0
1024,4,116,1,0
1024,5,123,4,0
1024,2,136,2,0
512,2,0,0,0
1024,5,123,1,0
1024,2,119,2,0
1024,2,100,2,0
1024,2,96,2,0
4096,1,199,0,0
1024,5,53,4,0
1024,5,0,4,0
1024,2,132,2,0
1024,0,184,4,0
1024,4,64,0,0
1024,2,116,2,0
1024,2,100,2,0
1024,0,131,0,0
1024,2,101,2,0
1024,2,100,2,0
1024,2,100,2,0
4096,4,152,2,0
1024,5,53,1,0
4096,4,112,1,0
4096,5,64,4,0
1024,2,132,2,0
1024,2,174,2,0
1024,2,149,2,0
1024,5,123,1,0
1024,2,100,2,0
1024,2,116,2,0
1024,2,132,2,0
1024,2,245,2,0
4096,4,0,4,0
1024,2,228,2,0
1024,2,180,2,0
1024,5,123,1,0
1024,2,100,2,0
4096,4,0,2,0
1024,2,192,4,0
1024,1,83,4,0
1024,5,162,4,0
1024,5,123,1,0
1024,2,116,2,0
1024,2,132,2,0
1024,2,100,2,0
1024,2,124,2,0
1024,4,162,1,0
1024,5,0,2,0
4096,5,176,4,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,0,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,3,1,1,0
1024,4,1,1,0
1024,3,1,1,0
1024,4,1,1,0
1024,5,1,1,0
1024,4,1,1,0
1024,4,1,1,0
1024,3,1,1,0
1024,5,1,1,0
1024,5,1,1,0
1024,5,1,1,0
1024,4,1,1,0
4096,5,1,1,0
1024,5,1,1,0
1024,3,1,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,2,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,3,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,3,96,1,0
1024,3,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,3,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,3,96,1,0
1024,5,96,1,0
1024,5,96,1,0
1024,3,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,4,96,1,0
1024,3,96,1,0
512,2,90,1,0
512,2,28,1,0
512,2,147,1,0
512,2,227,1,0
512,5,80,1,0
512,2,209,1,0
512,2,149,1,0
512,2,176,1,0
512,2,150,1,0
512,2,110,1,0
512,2,132,1,0
512,2,37,1,0
512,2,82,1,0
512,2,126,1,0
512,2,248,1,0
512,2,116,1,0
512,2,217,1,0
512,2,25,1,0
512,2,28,1,0
512,2,153,1,0
512,2,59,1,0
512,2,11,1,0
512,2,156,1,0
512,2,123,1,0
512,2,58,1,0
512,2,183,1,0
512,2,43,1,0
512,2,110,1,0
512,2,239,1,0
512,2,229,1,0
512,2,251,1,0
512,2,228,1,0
512,2,240,1,0
512,2,111,1,0
512,2,149,1,0
512,2,69,1,0
512,2,60,1,0
512,2,2,1,0
512,2,148,1,0
512,2,203,1,0
512,2,180,1,0
512,2,237,1,0
512,2,61,1,0
512,2,188,1,0
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,0,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,4,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
4096,5,141,2,1
