1024,4.482,127,6.0,0
1024,2.694,199,9.0,0
1024,3.849,123,5.0,0
1024,2.634,99,7.0,0
1024,3.994,123,3.0,0
1024,3.906,123,8.0,0
1024,4.023,195,3.0,0
4096,2.769,0,0.0,0
1024,3.639,137,6.0,0
1024,3.775,16,1.0,0
1024,3.77,195,3.0,0
1024,3.991,123,10.0,0
1024,4.258,57,9.0,0
1024,4.207,123,3.0,0
1024,2.733,131,2.0,0
1024,4.297,127,7.0,0
512,2.786,0,0.0,0
512,2.688,0,0.0,0
1024,3.968,77,3.0,0
1024,3.994,123,8.0,0
1024,3.75,99,7.0,0
1024,3.815,46,3.0,0
1024,3.83,55,0.0,0
1024,3.78,194,2.0,0
4096,2.783,0,0.0,0
1024,3.8,195,1.0,0
1024,3.907,123,8.0,0
1024,3.865,55,0.0,0
1024,3.809,195,3.0,0
1024,4.295,127,8.0,0
1024,3.899,3,0.0,0
4096,2.766,0,0.0,0
1024,3.935,123,9.0,0
1024,3.74,88,3.0,0
512,2.74,0,0.0,0
1024,3.763,0,5.0,0
1024,3.54,0,8.0,0
1024,2.66,199,9.0,0
1024,3.9,123,10.0,0
1024,4.215,92,8.0,0
4096,2.778,0,0.0,0
1024,3.837,77,2.0,0
1024,3.837,55,0.0,0
1024,3.914,123,10.0,0
1024,3.725,99,3.0,0
1024,3.803,78,1.0,0
1024,3.83,195,1.0,0
1024,3.795,195,2.0,0
1024,3.864,78,2.0,0
1024,3.75,120,11.0,0
1024,3.766,195,3.0,0
1024,3.88,123,9.0,0
1024,4.044,195,4.0,0
1024,3.712,195,3.0,0
1024,3.881,55,0.0,0
1024,3.991,123,9.0,0
1024,3.803,195,5.0,0
1024,4.051,123,3.0,0
1024,3.764,5,6.0,0
1024,3.839,195,2.0,0
1024,3.771,195,2.0,0
1024,3.665,179,0.0,0
1024,3.987,123,3.0,0
1024,3.772,195,1.0,0
1024,4.019,195,3.0,0
1024,3.994,16,5.0,0
1024,3.8,195,4.0,0
1024,2.708,199,9.0,0
4096,2.739,0,0.0,0
1024,3.582,149,3.0,0
1024,4.108,123,4.0,0
1024,4.117,0,8.0,0
1024,3.946,123,10.0,0
1024,3.966,123,3.0,0
1024,3.871,89,12.0,0
1024,3.799,195,1.0,0
1024,3.961,55,0.0,0
1024,2.704,199,9.0,0
1024,3.765,55,0.0,0
1024,3.927,55,0.0,0
1024,3.928,55,0.0,0
1024,3.809,195,3.0,0
1024,3.756,123,3.0,0
1024,4.389,127,8.0,0
1024,3.933,55,0.0,0
1024,3.95,123,3.0,0
1024,3.799,195,2.0,0
4096,2.787,0,0.0,0
1024,3.773,120,13.0,0
1024,2.74,132,4.0,0
4096,3.817,0,10.0,0
1024,2.803,164,4.0,0
1024,2.749,100,4.0,0
1024,4.425,121,12.0,0
4096,3.841,232,2.0,0
1024,4.065,123,3.0,0
4096,3.769,120,12.0,0
1024,2.752,116,4.0,0
4096,3.768,24,0.0,0
1024,2.78,100,4.0,0
1024,2.775,116,4.0,0
4096,4.086,192,10.0,0
4096,3.806,0,8.0,0
1024,3.787,0,3.0,0
1024,3.836,164,10.0,0
1024,4.079,123,9.0,0
1024,2.67,199,6.0,0
1024,2.765,164,4.0,0
1024,2.743,132,4.0,0
1024,2.803,116,4.0,0
1024,2.813,245,4.0,0
1024,2.701,100,4.0,0
1024,2.746,100,4.0,0
1024,2.485,199,1.0,0
1024,2.754,116,4.0,0
1024,2.788,11,4.0,0
1024,2.737,104,4.0,0
1024,3.915,51,8.0,0
4096,3.611,64,12.0,0
1024,2.677,199,1.0,0
1024,2.766,116,4.0,0
1024,2.798,148,4.0,0
1024,2.76,84,4.0,0
1024,2.652,192,5.0,0
1024,2.694,199,5.0,0
1024,2.785,116,4.0,0
1024,2.769,100,4.0,0
1024,2.725,100,4.0,0
1024,2.789,244,4.0,0
1024,2.751,116,4.0,0
1024,2.78,116,4.0,0
1024,2.743,100,4.0,0
1024,2.799,116,4.0,0
1024,4.07,0,4.0,0
1024,3.721,215,1.0,0
1024,2.703,100,4.0,0
1024,2.764,116,4.0,0
1024,4.183,86,9.0,0
1024,2.784,116,4.0,0
1024,2.849,248,4.0,0
1024,4.034,123,9.0,0
1024,4.175,142,4.0,0
