1.177,195,0
2.667,199,0
1.127,88,0
2.667,199,0
1.021,90,0
1.007,0,0
1.085,123,0
1.111,55,0
1.108,179,0
1.091,55,0
1.641,195,0
1.183,33,0
42.667,0,0
2.667,199,0
1.102,78,0
1.024,0,0
1.167,0,0
42.667,0,0
1.032,0,0
1.882,123,0
1.141,55,0
1.1,73,0
1.075,137,0
6.4,142,0
1.221,90,0
1.134,55,0
42.667,0,0
42.667,0,0
1.295,195,0
1.174,77,0
1.003,123,0
1.041,123,0
1.005,53,0
1.191,16,0
1.086,137,0
1.097,123,0
128.0,142,0
1.217,5,0
1.085,123,0
1.014,122,0
42.667,0,0
1.117,195,0
8.533,86,0
1.017,127,0
2.667,199,0
1.136,123,0
16.0,99,0
1.326,123,0
1.171,123,0
1.068,195,0
341.333,0,0
1.034,137,0
1.164,16,0
1.208,195,0
1.026,123,0
1.005,57,0
1.03,123,0
16.0,131,0
1.007,127,0
42.667,0,0
42.667,0,0
1.056,77,0
1.129,123,0
1.096,99,0
1.058,46,0
1.117,55,0
1.118,194,0
341.333,0,0
1.074,195,0
1.11,123,0
1.133,55,0
1.19,195,0
1.004,127,0
1.178,3,0
341.333,0,0
1.143,123,0
1.019,88,0
42.667,0,0
1.112,0,0
1.12,0,0
2.667,199,0
1.084,123,0
1.004,92,0
341.333,0,0
1.005,77,0
1.117,55,0
1.102,123,0
1.236,99,0
1.822,78,0
1.245,195,0
1.061,195,0
1.102,78,0
1.066,120,0
1.016,195,0
1.167,123,0
1.221,195,0
1.277,195,0
1.128,55,0
1.157,123,0
1.114,195,0
1.143,123,0
1.064,5,0
1.085,195,0
1.376,195,0
1.178,179,0
1.011,123,0
1.225,195,0
1.08,195,0
1.03,16,0
1.231,195,0
2.667,199,0
341.333,0,0
1.171,149,0
1.153,123,0
1.021,0,0
1.08,123,0
1.029,123,0
1.091,89,0
1.106,195,0
1.075,55,0
2.667,199,0
1.35,55,0
1.136,55,0
1.14,55,0
1.239,195,0
1.05,123,0
1.014,127,0
1.133,55,0
1.006,123,0
1.42,195,0
341.333,0,0
1.01,120,0
18.286,132,0
1.021,0,0
21.333,164,0
16.0,100,0
1.002,121,0
1.842,232,0
1.11,123,0
1.515,120,0
21.333,116,0
1.645,24,0
21.333,100,0
21.333,116,0
1.177,192,0
1.018,0,0
1.01,0,0
1.05,164,0
1.136,123,0
128.0,199,0
18.286,164,0
18.286,132,0
21.333,116,0
21.333,245,0
21.333,100,0
18.286,100,0
3.2,199,0
21.333,116,0
18.286,11,0
16.0,104,0
1.118,51,0
1.087,64,0
1.135,199,0
16.0,116,0
21.333,148,0
18.286,84,0
16.0,192,0
21.333,199,0
25.6,116,0
18.286,100,0
25.6,100,0
25.6,244,0
18.286,116,0
18.286,116,0
21.333,100,0
16.0,116,0
1.022,0,0
1.286,215,0
21.333,100,0
25.6,116,0
1.002,86,0
21.333,116,0
21.333,248,0
1.15,123,0
2.977,142,0
16.0,116,0
1.017,0,0
18.286,100,0
16.0,100,0
1.198,83,0
1.744,0,0
18.286,233,0
25.6,152,0
25.6,133,0
25.6,173,0
1.049,120,0
1.156,169,0
18.286,112,0
16.0,100,0
1.007,0,0
18.286,139,0
16.0,148,0
16.0,192,0
16.0,84,0
3.657,131,0
18.286,116,0
1.017,80,0
1.155,144,0
18.286,132,0
1.15,123,0
21.333,213,0
21.333,100,0
21.333,108,0
25.6,197,0
1.01,120,0
21.333,100,0
341.333,0,0
1.018,0,0
25.6,179,0
18.286,116,0
16.0,100,0
18.286,196,0
128.0,199,0
1.011,104,0
18.286,100,0
16.0,100,0
21.333,102,0
341.333,0,0
21.333,100,0
1.11,53,0
16.0,100,0
1.488,64,0
341.333,0,0
1.009,192,0
1.031,0,0
1.033,0,0
1.02,0,0
16.0,84,0
18.286,100,0
2.124,16,0
21.333,165,0
1.001,121,0
18.286,120,0
18.286,121,0
21.333,116,0
16.0,154,0
18.286,132,0
1.143,248,0
18.286,100,0
1.167,116,0
21.333,116,0
16.0,213,0
1.542,168,0
25.6,116,0
21.333,165,0
7.529,232,0
1.005,123,0
1.096,160,0
1.136,123,0
18.286,100,0
341.333,0,0
18.286,100,0
16.0,125,0
21.333,51,0
21.333,148,0
21.333,149,0
21.333,116,0
1.515,122,0
25.6,132,0
1.028,1,0
18.286,84,0
18.286,84,0
18.286,84,0
1.066,1,0
21.333,116,0
21.333,100,0
21.333,132,0
21.333,199,0
21.333,165,0
1.063,80,0
4.303,40,0
18.286,132,0
21.333,116,0
18.286,117,0
32.0,2,0
1.843,64,0
128.0,199,0
1.049,128,0
1.61,200,0
8.0,199,0
21.333,100,0
16.0,118,0
18.286,84,0
1.183,162,0
1.033,0,0
1.013,0,0
21.333,134,0
16.0,157,0
21.333,164,0
18.286,244,0
1.231,22,0
32.0,1,0
18.286,100,0
21.333,100,0
1.004,123,0
21.333,199,0
21.333,214,0
341.333,0,0
21.333,100,0
25.6,161,0
25.6,132,0
18.286,100,0
1.744,128,0
1.347,0,0
32.0,199,0
16.0,116,0
341.333,0,0
13.128,83,0
21.333,164,0
16.0,84,0
18.286,233,0
341.333,0,0
21.333,100,0
18.286,128,0
16.0,84,0
1.055,120,0
16.0,208,0
1.001,122,0
16.0,189,0
18.286,84,0
16.0,132,0
25.6,132,0
1.336,56,0
1.067,116,0
1.01,123,0
21.333,136,0
42.667,0,0
1.085,123,0
21.333,119,0
18.286,100,0
21.333,96,0
2.667,199,0
1.123,53,0
1.003,0,0
25.6,132,0
21.333,184,0
1.488,64,0
21.333,116,0
25.6,100,0
4.923,131,0
21.333,101,0
21.333,100,0
21.333,100,0
1.965,152,0
1.208,53,0
12.488,112,0
1.181,64,0
18.286,132,0
18.286,174,0
25.6,149,0
1.116,123,0
21.333,100,0
16.0,116,0
21.333,132,0
16.0,245,0
1.042,0,0
18.286,228,0
18.286,180,0
1.129,123,0
16.0,100,0
1.016,0,0
1.05,192,0
5.505,83,0
1.101,162,0
1.123,123,0
18.286,116,0
21.333,132,0
21.333,100,0
21.333,124,0
1.106,162,0
1.009,0,0
1.076,176,0
0.512,1,0
0.996,1,0
0.472,1,0
0.999,1,0
0.515,1,0
0.521,1,0
0.75,1,0
0.533,1,0
0.528,1,0
0.997,1,0
1.0,1,0
0.988,1,0
0.504,1,0
0.984,1,0
1.0,1,0
1.0,1,0
0.999,1,0
0.999,1,0
0.994,1,0
0.507,1,0
0.964,1,0
0.964,1,0
0.523,1,0
0.977,1,0
0.75,1,0
0.75,1,0
1.0,1,0
0.986,1,0
0.507,1,0
0.988,1,0
0.5,1,0
0.542,1,0
0.515,1,0
1.0,1,0
0.998,1,0
0.75,1,0
1.0,1,0
0.998,1,0
0.931,1,0
0.523,1,0
0.995,1,0
0.942,1,0
0.972,1,0
0.972,1,0
0.75,1,0
0.998,1,0
0.998,1,0
0.999,1,0
1.015,96,0
1.136,96,0
1.136,96,0
1.136,96,0
42.667,96,0
1.157,96,0
1.085,96,0
1.153,96,0
1.136,96,0
1.019,96,0
1.326,96,0
1.007,96,0
128.0,96,0
1.084,96,0
1.085,96,0
1.08,96,0
1.029,96,0
1.03,96,0
1.034,96,0
1.097,96,0
1.102,96,0
1.024,96,0
1.129,96,0
1.006,96,0
1.167,96,0
1.167,96,0
1.041,96,0
1.026,96,0
1.11,96,0
1.16,96,0
1.114,96,0
1.143,96,0
1.143,96,0
1.056,96,0
1.066,96,0
1.134,96,0
1.011,96,0
1.03,96,0
1.171,96,0
1.019,96,0
1.003,96,0
1.017,96,0
1.112,96,0
1.215,96,0
1.055,96,0
1.455,96,0
1.05,96,0
0.887,90,0
0.626,28,0
0.706,147,0
0.929,227,0
0.935,80,0
0.729,209,0
0.932,149,0
0.953,176,0
0.622,150,0
0.621,110,0
0.801,132,0
0.812,37,0
0.637,136,0
0.691,14,0
0.628,168,0
0.885,67,0
0.887,68,0
0.72,51,0
0.745,49,0
0.743,148,0
0.757,37,0
0.958,194,0
0.969,93,0
0.877,198,0
0.901,82,0
0.615,126,0
0.813,248,0
0.82,116,0
0.606,217,0
0.731,25,0
0.666,28,0
0.606,153,0
0.873,59,0
0.833,11,0
0.628,156,0
0.934,123,0
0.378,58,0
0.676,183,0
0.62,43,0
0.93,110,0
0.945,239,0
0.626,229,0
0.653,251,0
0.829,228,0
0.767,240,0
0.605,111,0
0.905,149,0
0.969,69,0
0.892,60,0
0.898,2,0
0.608,148,0
0.512,203,0
0.7,180,0
0.801,237,0
0.942,61,0
0.843,188,0
0.958,141,0
1.0,141,0
1.0,141,0
0.994,141,0
0.999,141,0
0.99,141,0
0.964,141,0
0.993,141,0
0.967,141,0
0.973,141,0
1.0,141,0
1.0,141,0
0.995,141,0
0.989,141,0
0.99,141,0
0.982,141,0
1.0,141,0
0.998,141,0
0.994,141,0
0.99,141,0
0.981,141,0
0.963,141,0
0.972,141,0
0.971,141,0
0.962,141,0
0.984,141,0
0.99,141,0
0.986,141,0
0.979,141,0
0.982,141,0
0.992,141,0
0.9,141,0
0.956,141,0
0.99,141,0
0.998,141,0
0.996,141,0
1.0,141,0
0.994,141,0
0.999,141,0
0.956,141,0
0.962,141,0
0.986,141,0
0.997,141,0
0.987,141,0
0.998,141,0
0.962,141,0
0.944,141,0
1.0,141,0
0.999,141,0
0.995,141,0
