4096,0,1,0,1,5,4,0
4096,0,1,0,2,2,4,0
4096,0,1,0,1,4,3,0
4096,1,1,0,2,1,4,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,1,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,1,0
4096,1,1,0,2,2,1,0
4096,0,1,0,1,5,4,0
8192,0,1,0,1,2,0,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,4,1,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,0,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,1,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,4,3,0
4096,0,1,0,1,3,4,0
4096,0,1,0,2,2,4,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,4,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,5,2,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,3,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,5,3,0
4096,0,1,0,1,4,2,0
4096,0,1,0,2,2,4,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,3,1,0
4096,0,1,0,1,5,2,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,0,0
4096,0,1,0,2,2,4,0
4096,0,1,0,1,4,0,0
4096,0,1,0,1,5,0,0
4096,0,1,0,1,5,0,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,5,0,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,4,1,0
8192,0,1,0,1,2,0,0
4096,0,1,0,1,4,4,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,4,4,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,5,1,0
4096,0,1,0,1,4,4,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,4,0,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,4,1,0
4096,0,1,0,1,4,4,0
4096,0,1,0,1,5,4,0
4096,2,1,0,2,2,4,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,2,1,0,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,4,0
4096,0,1,0,1,3,4,0
4096,0,1,0,2,2,0,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,1,1,0,2,2,3,0
4096,2,1,0,2,2,3,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,2,0
4096,0,1,0,1,4,0,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,4,0
4096,2,1,0,2,2,2,0
4096,2,1,0,2,2,2,0
4096,0,1,0,1,5,4,0
4096,1,1,0,1,5,2,0
