4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
143360,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,512,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
8192,4096,8192,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,4096,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
4096,1024,4096,0,0,0
