4,253,0,0
2,4,4,0
4,104,1,0
2,4,4,0
4,254,4,0
5,0,3,0
5,254,1,0
5,253,0,0
4,253,4,0
4,253,0,0
4,253,0,0
5,217,1,0
2,0,0,0
2,4,4,0
4,253,0,0
5,0,3,0
5,0,4,0
2,0,0,0
3,0,2,0
5,254,4,0
4,253,0,0
5,254,0,0
4,254,1,0
4,254,0,0
4,254,4,0
4,253,0,0
2,0,0,0
2,0,0,0
4,253,1,0
4,253,1,0
5,254,1,0
5,254,4,0
5,254,1,0
5,104,1,0
4,254,1,0
5,254,4,0
0,254,4,0
4,0,4,0
5,254,4,0
5,254,4,0
2,0,0,0
5,253,0,0
3,87,0,0
5,254,4,0
2,4,4,0
4,254,3,0
1,64,4,0
5,254,1,0
5,254,4,0
5,253,1,0
2,0,0,0
4,254,4,0
4,104,0,0
4,253,1,0
5,254,4,0
5,254,4,0
5,254,1,0
2,64,1,0
5,254,4,0
2,0,0,0
2,0,0,0
5,253,1,0
5,254,4,0
4,253,4,0
4,254,1,0
4,253,0,0
4,253,1,0
2,0,0,0
4,253,0,0
5,254,4,0
4,253,0,0
4,253,1,0
5,254,4,0
5,254,0,0
2,0,0,0
5,254,4,0
4,104,1,0
2,0,0,0
4,0,3,0
3,0,4,0
2,4,4,0
5,254,4,0
5,104,4,0
2,0,0,0
4,253,1,0
4,253,0,0
5,254,4,0
4,254,1,0
4,253,0,0
4,253,0,0
4,253,1,0
4,253,1,0
4,254,4,0
4,253,1,0
4,254,4,0
5,253,2,0
4,253,1,0
4,253,0,0
5,254,4,0
4,253,3,0
5,254,1,0
4,0,4,0
4,253,1,0
4,253,1,0
4,253,0,0
5,254,1,0
4,253,0,0
5,253,1,0
5,104,3,0
4,253,2,0
2,4,4,0
2,0,0,0
3,254,1,0
5,254,2,0
5,0,4,0
5,254,4,0
5,254,1,0
4,254,4,0
4,253,0,0
5,253,0,0
2,4,4,0
4,253,0,0
5,253,0,0
5,253,0,0
4,253,1,0
4,254,1,0
5,254,4,0
5,253,0,0
5,254,1,0
4,253,1,0
2,0,0,0
4,254,4,0
2,64,2,0
4,232,4,0
2,64,2,0
2,64,2,0
5,254,4,0
4,49,1,0
5,254,1,0
4,113,4,0
2,64,2,0
4,115,0,0
2,64,2,0
2,64,2,0
5,144,4,0
4,232,4,0
4,232,1,0
4,254,4,0
5,254,4,0
2,4,4,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
1,4,0,0
2,64,2,0
2,65,2,0
2,64,2,0
5,192,4,0
3,254,4,0
2,4,0,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,3,0
2,4,3,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
5,232,2,0
4,252,0,0
2,64,2,0
2,64,2,0
5,255,4,0
2,64,2,0
2,64,2,0
5,254,4,0
5,254,2,0
2,64,2,0
4,232,4,0
2,64,2,0
2,64,2,0
3,86,1,0
5,232,4,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
5,254,4,0
5,181,3,0
2,64,2,0
2,64,2,0
4,232,2,0
2,64,2,0
2,64,2,0
1,64,3,0
2,64,2,0
1,196,0,0
2,64,2,0
3,24,4,0
5,145,1,0
2,64,2,0
5,254,1,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
5,254,4,0
2,64,2,0
2,0,0,0
5,232,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,4,3,0
5,95,4,0
2,64,2,0
2,64,2,0
2,64,2,0
2,0,0,0
2,64,2,0
5,254,1,0
2,64,2,0
5,253,1,0
2,0,0,0
5,127,4,0
4,232,4,0
5,232,2,0
4,232,4,0
2,64,2,0
2,64,2,0
5,210,1,0
2,64,2,0
5,254,4,0
2,64,2,0
2,64,2,0
2,64,2,0
2,65,2,0
2,64,2,0
3,113,4,0
2,64,2,0
4,254,1,0
2,64,2,0
2,68,2,0
4,201,0,0
2,64,2,0
2,64,2,0
0,53,0,0
2,64,2,0
2,64,2,0
2,64,2,0
5,253,1,0
5,253,4,0
2,64,2,0
5,113,4,0
2,64,2,0
2,64,2,0
1,4,3,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
4,145,4,0
2,64,2,0
2,64,2,0
4,254,1,0
4,253,4,0
2,64,2,0
2,64,2,0
2,64,2,0
4,254,4,0
2,64,2,0
0,255,4,0
5,254,4,0
5,97,4,0
2,64,2,0
2,64,2,0
4,232,1,0
0,43,4,0
2,64,2,0
2,64,2,0
1,4,1,0
2,64,2,0
2,64,2,0
5,254,4,0
5,254,4,0
2,64,2,0
2,64,2,0
4,254,4,0
5,254,1,0
5,97,1,0
5,254,1,0
2,64,2,0
2,0,0,0
2,64,2,0
2,64,2,0
0,192,4,0
2,64,2,0
2,64,2,0
2,64,2,0
4,254,1,0
2,64,3,0
5,232,2,0
2,64,2,0
2,64,2,0
2,64,2,0
3,0,4,0
2,64,2,0
2,64,2,0
2,64,2,0
2,4,3,0
2,64,2,0
5,116,4,0
4,21,4,0
2,64,2,0
2,64,2,0
2,64,2,0
1,0,4,0
5,162,4,0
1,4,1,0
4,70,4,0
5,102,0,0
1,4,2,0
2,64,2,0
2,64,2,0
2,64,2,0
5,253,0,0
4,232,2,0
5,232,2,0
2,64,2,0
2,64,2,0
2,65,2,0
1,4,0,0
5,254,4,0
5,232,4,0
2,64,2,0
0,208,4,0
4,253,0,0
2,64,2,0
2,64,2,0
0,196,0,0
2,64,2,0
2,64,2,0
2,64,2,0
4,71,2,0
5,254,1,0
4,53,1,0
5,162,4,0
2,64,2,0
2,64,2,0
2,64,2,0
5,254,1,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
4,232,4,0
2,64,2,0
2,64,2,0
5,254,1,0
2,64,2,0
4,232,2,0
2,117,4,0
1,86,4,0
5,253,4,0
5,254,1,0
2,64,2,0
2,64,2,0
2,64,2,0
2,64,2,0
4,253,1,0
5,232,2,0
5,69,4,0
4,233,1,0
5,233,1,0
4,194,1,0
5,232,1,0
4,194,1,0
5,232,1,0
5,233,1,0
4,233,1,0
4,194,1,0
5,233,1,0
0,194,1,0
4,233,1,0
4,232,1,0
4,194,1,0
5,194,1,0
5,194,1,0
5,232,1,0
5,194,1,0
3,194,1,0
4,194,1,0
4,232,1,0
4,233,1,0
4,233,1,0
4,233,1,0
4,233,1,0
4,233,1,0
4,233,1,0
5,233,1,0
4,232,1,0
5,233,1,0
4,232,1,0
5,194,1,0
4,194,1,0
3,194,1,0
4,194,1,0
3,232,1,0
4,194,1,0
5,194,1,0
4,194,1,0
4,233,1,0
3,194,1,0
5,194,1,0
5,232,1,0
5,233,1,0
4,232,1,0
5,233,1,0
5,232,1,0
3,233,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
2,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
3,232,1,0
4,232,1,0
4,232,1,0
0,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
5,232,1,0
3,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
3,232,1,0
3,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
3,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
3,232,1,0
5,232,1,0
5,232,1,0
3,232,1,0
4,232,1,0
4,232,1,0
4,232,1,0
3,232,1,0
2,9,1,0
2,94,1,0
2,236,1,0
2,83,1,0
5,255,1,0
2,234,1,0
2,33,1,0
2,192,1,0
2,24,1,0
2,50,1,0
2,178,1,0
2,249,1,0
2,113,1,0
2,74,1,0
2,52,1,0
2,164,1,0
2,219,1,0
2,222,1,0
2,121,1,0
2,8,1,0
2,111,1,0
2,130,1,0
2,104,1,0
2,117,1,0
2,201,1,0
2,6,1,0
2,19,1,0
2,235,1,0
2,243,1,0
2,227,1,0
2,22,1,0
2,109,1,0
2,77,1,0
2,3,1,0
2,68,1,0
2,163,1,0
2,116,1,0
2,185,1,0
2,24,1,0
2,26,1,0
2,82,1,0
2,227,1,0
2,107,1,0
2,8,1,0
2,124,1,0
2,243,1,0
2,252,1,0
2,141,1,0
2,36,1,0
2,238,1,0
2,244,1,0
2,14,1,0
2,62,1,0
2,101,1,0
2,51,1,0
2,235,1,0
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
0,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
4,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
4,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,2,1
5,190,4,1
5,190,2,1
5,190,2,1
5,190,2,1
3,227,0,0
4,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
0,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
4,227,1,0
4,227,0,0
4,227,0,0
3,227,0,0
0,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
1,227,1,0
3,227,0,0
3,227,0,0
3,227,1,0
3,227,0,0
3,227,0,0
3,227,0,0
2,227,1,0
1,227,1,0
5,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
3,227,1,0
3,227,0,0
3,227,0,0
3,227,0,0
4,227,0,0
3,227,0,0
3,227,0,0
3,227,0,0
4,227,0,0
4,227,0,0
4,227,0,0
3,227,0,0
5,227,0,0
3,227,0,0
3,227,0,0
2,0,1,0
4,0,1,0
4,0,1,0
1,0,1,0
2,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
5,0,1,0
2,0,1,0
2,0,1,0
4,0,1,0
2,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
3,0,1,0
4,0,1,0
5,0,1,0
4,0,1,0
4,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2,0,1,0
4,0,1,0
5,0,1,0
5,0,1,0
2,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
5,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
4,0,1,0
5,0,1,0
5,168,4,0
5,168,4,0
5,168,4,0
5,168,4,0
5,168,4,0
5,168,4,0
0,104,3,0
5,168,4,0
5,168,4,0
5,168,4,0
5,168,4,0
5,104,3,0
3,104,3,0
5,168,4,0
5,104,3,0
5,168,4,0
5,168,4,0
5,168,4,0
5,104,3,0
4,168,4,0
5,104,3,0
5,104,3,0
5,104,3,0
5,104,3,0
4,168,4,0
5,104,3,0
3,168,4,0
5,104,3,0
5,104,3,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
0,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
4,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,255,2,0
5,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
0,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
5,141,3,0
5,141,3,0
4,141,3,0
3,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
4,141,3,0
5,141,3,0
3,141,3,0
4,141,3,0
4,141,3,0
3,141,3,0
4,141,3,0
3,141,3,0
4,141,3,0
5,141,3,0
4,141,3,0
4,141,3,0
3,141,3,0
5,141,3,0
5,141,3,0
5,141,3,0
3,141,3,0
5,141,3,0
4,141,3,0
3,141,3,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
2,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
0,186,4,0
1,186,4,0
1,186,4,0
0,186,4,0
1,186,4,0
2,186,4,0
1,0,4,0
2,186,4,0
2,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,186,4,0
1,0,4,0
1,186,4,0
2,186,4,0
