0,1024,195,0
0,1024,199,0
2,1024,88,0
1,1024,199,0
1,1024,90,0
2,1024,0,0
2,1024,123,0
0,1024,55,0
0,1024,179,0
1,1024,55,0
0,1024,195,0
1,1024,33,0
0,512,0,0
1,1024,199,0
1,1024,78,0
2,1024,0,0
1,1024,0,0
0,512,0,0
1,1024,0,0
0,4096,123,0
1,1024,55,0
1,1024,73,0
1,1024,137,0
0,1024,142,0
0,1024,90,0
1,1024,55,0
0,512,0,0
1,512,0,0
0,1024,195,0
1,1024,77,0
2,1024,123,0
2,1024,123,0
2,1024,53,0
2,1024,16,0
1,1024,137,0
1,1024,123,0
2,1024,142,0
1,1024,5,0
2,1024,123,0
2,1024,122,0
0,512,0,0
2,1024,195,0
1,1024,86,0
2,1024,127,0
1,1024,199,0
2,1024,123,0
0,1024,99,0
1,1024,123,0
1,1024,123,0
1,1024,195,0
0,4096,0,0
2,1024,137,0
0,1024,16,0
1,1024,195,0
2,1024,123,0
2,1024,57,0
2,1024,123,0
0,1024,131,0
2,1024,127,0
0,512,0,0
0,512,0,0
2,1024,77,0
2,1024,123,0
0,1024,99,0
1,1024,46,0
1,1024,55,0
1,1024,194,0
1,4096,0,0
1,1024,195,0
1,1024,123,0
0,1024,55,0
0,1024,195,0
2,1024,127,0
1,1024,3,0
1,4096,0,0
1,1024,123,0
2,1024,88,0
0,512,0,0
1,1024,0,0
1,1024,0,0
0,1024,199,0
2,1024,123,0
2,1024,92,0
1,4096,0,0
2,1024,77,0
1,1024,55,0
2,1024,123,0
0,1024,99,0
1,1024,78,0
0,1024,195,0
1,1024,195,0
0,1024,78,0
1,1024,120,0
0,1024,195,0
2,1024,123,0
2,1024,195,0
0,1024,195,0
1,1024,55,0
1,1024,123,0
1,1024,195,0
1,1024,123,0
1,1024,5,0
0,1024,195,0
0,1024,195,0
0,1024,179,0
2,1024,123,0
0,1024,195,0
1,1024,195,0
2,1024,16,0
0,1024,195,0
0,1024,199,0
1,4096,0,0
1,1024,149,0
2,1024,123,0
2,1024,0,0
2,1024,123,0
2,1024,123,0
2,1024,89,0
0,1024,195,0
1,1024,55,0
0,1024,199,0
1,1024,55,0
0,1024,55,0
1,1024,55,0
1,1024,195,0
2,1024,123,0
2,1024,127,0
1,1024,55,0
2,1024,123,0
1,1024,195,0
1,4096,0,0
2,1024,120,0
1,1024,132,0
0,4096,0,0
1,1024,164,0
