1,0,33859,28672,11776,1024,4608,0,4,1.0,1,0,0.571,232,255,204,204,0,204,85,139,0,115,43,139,64,98.0,0.01,15.0,not packed
1,0,63312,90112,16384,1024,22016,36352,6,1.0,4,0,0.0,85,2,0,255,0,139,0,137,116,139,65,144,144,86.0,0.105,0.0,not packed
1,0,235329,196608,43008,1024,140288,0,4,1.0,1,0,0.479,232,55,0,114,255,0,254,255,1,100,0,194,0,241.0,0.008,10.0,not packed
1,0,99212,90112,16384,1024,22016,36352,6,1.0,4,0,0.0,85,2,0,255,0,139,0,137,116,139,65,144,144,86.0,0.105,0.0,not packed
1,0,111495,118784,88576,1024,19968,0,4,1.0,1,0,0.386,232,255,204,204,51,8,199,117,0,0,87,0,0,93.0,0.118,7.0,not packed
1,0,684753,647168,174080,1024,462336,0,5,1.0,1,0,0.373,232,0,106,16,240,23,184,77,5,0,219,0,129,251.0,0.02,19.0,not packed
1,0,266350,266240,141824,1024,106496,0,5,1.0,1,0,0.79,232,255,85,255,0,8,0,131,0,8,179,4,0,135.0,0.022,6.0,not packed
1,0,51033,40960,3584,1024,26112,0,5,1.0,1,0,0.396,232,255,59,48,236,2,37,86,141,54,232,8,1,102.0,0.0,1.0,not packed
1,0,0,40960,11264,1024,16384,0,5,1.0,1,0,0.404,232,255,139,139,120,36,32,5,33,116,5,64,153,88.0,0.08,43.0,not packed
1,0,95879,61440,16896,1024,26624,0,5,1.0,1,0,0.549,232,255,59,160,130,211,53,64,212,255,69,255,117,286.0,0.003,1.0,not packed
1,0,34982,28672,9216,1024,3584,0,4,1.0,1,0,0.566,232,255,204,204,0,204,180,16,204,37,1,255,85,46.0,0.022,12.0,not packed
1,0,101292,110592,37376,1024,61440,0,4,1.0,1,0,0.94,232,255,144,144,101,101,191,78,0,199,24,80,255,110.0,0.027,9.0,not packed
1,0,0,57344,20480,512,9728,0,3,1.0,0,0,1.001,255,0,0,0,0,0,3,0,128,0,128,0,128,0.0,0.0,1.0,not packed
1,0,97654,90112,16384,1024,22016,36352,6,1.0,4,0,0.0,85,2,0,255,0,139,0,137,116,139,65,144,144,86.0,0.105,0.0,not packed
1,0,86014,40960,5120,1024,20480,0,4,1.0,1,0,0.552,232,255,204,204,109,131,37,139,147,61,25,25,116,47.0,0.021,1.0,not packed
