0,0,1,2,3,1024,2,1,4096,2,1,0,0,0,8,1,7,5,0,4,2,0,195,253,129,109,3,9,0,0,not packed
0,0,1,1,4,1024,3,0,4096,2,1,0,0,0,7,2,8,1,0,2,229,131,199,4,38,13,93,9,4,1,not packed
0,2,1,2,5,1024,8,2,4096,2,1,0,0,0,7,1,6,5,0,4,249,255,88,104,0,161,4,10,1,0,not packed
0,1,1,1,4,1024,3,0,4096,2,1,0,0,0,7,2,8,1,0,2,229,131,199,4,38,13,93,9,4,1,not packed
0,1,1,2,8,1024,3,1,4096,2,1,0,0,0,7,1,5,5,0,4,40,0,90,254,199,0,232,9,4,0,not packed
0,2,1,2,9,1024,10,0,4096,2,1,0,0,0,7,1,5,5,0,5,147,0,0,0,0,116,60,10,3,0,not packed
0,2,1,2,9,1024,7,0,4096,2,1,0,0,0,7,1,6,5,0,5,130,0,123,254,89,106,89,10,1,0,not packed
0,0,1,2,2,1024,3,0,4096,2,1,0,0,0,9,1,6,5,0,5,4,0,55,253,119,106,0,9,0,0,not packed
0,0,1,2,3,1024,3,0,4096,2,1,0,0,0,7,1,6,5,0,4,3,0,179,253,5,14,7,9,4,1,not packed
0,1,1,2,4,1024,4,0,4096,2,1,0,0,0,7,1,6,5,0,4,4,0,55,253,96,214,255,10,0,0,not packed
0,0,1,2,3,1024,2,1,4096,2,1,0,0,0,9,1,8,5,0,4,3,0,195,253,204,176,204,8,0,0,not packed
0,1,1,2,5,1024,6,2,4096,2,1,0,0,0,7,1,7,5,0,5,0,0,33,217,255,15,141,9,1,0,not packed
0,0,2,1,4,512,2,0,8192,2,1,0,0,0,7,1,9,5,0,2,0,32,0,0,14,128,0,1,0,0,not packed
0,1,1,1,4,1024,3,0,4096,2,1,0,0,0,7,2,8,1,0,2,229,131,199,4,38,13,93,9,4,1,not packed
0,1,1,2,2,1024,3,1,4096,2,1,0,0,0,9,1,6,5,0,4,2,0,78,253,25,33,34,8,0,0,not packed
0,2,1,2,7,1024,8,0,4096,2,1,0,0,0,7,1,5,5,0,5,93,0,0,0,0,116,60,10,3,1,not packed
0,1,1,2,7,1024,7,0,4096,2,1,0,0,0,7,1,7,3,0,5,90,0,0,0,0,116,60,10,4,1,not packed
0,0,2,1,2,512,3,0,8192,2,1,0,0,0,8,1,9,5,0,2,0,32,0,0,0,0,0,1,0,0,not packed
0,1,1,2,4,1024,10,2,4096,2,1,0,0,0,7,2,5,1,0,3,236,129,0,0,232,255,96,10,2,0,not packed
0,0,1,2,10,4096,10,0,4096,2,1,0,0,0,6,1,8,5,0,5,205,0,123,254,255,253,116,10,4,1,not packed
