0,4194304,8192,4,512,4096,1,0,0,0,0,1.001,42.667,0,2.786,255,0,0,0,0,0,0,0.0,not packed
0,4194304,8192,4,512,4096,1,0,0,0,0,1.001,42.667,0,2.688,255,0,0,0,0,0,0,0.0,not packed
594129,16777216,4096,6,1024,8192,1,0,0,0,0,1.003,1.056,0,3.968,232,77,253,0,204,184,204,3.0,not packed
198807,4194304,4096,5,1024,4096,1,0,0,0,0,1.007,1.129,0,3.994,232,123,254,117,4,125,139,8.0,not packed
0,4194304,4096,5,1024,4096,1,0,0,0,0,1.037,1.096,0,3.75,232,99,253,116,5,14,7,7.0,not packed
113980,4194304,4096,10,1024,4096,1,0,0,0,0,1.01,1.058,0,3.815,232,46,254,0,0,204,100,3.0,not packed
92673,4194304,4096,5,1024,4096,1,0,0,0,0,1.117,1.117,0,3.83,232,55,253,27,119,106,0,0.0,not packed
91621,16777216,4096,6,1024,8192,1,0,0,0,0,1.001,1.118,0,3.78,232,194,253,192,255,0,108,2.0,not packed
73608,4194304,8192,4,4096,4096,1,0,0,0,0,1.125,341.333,0,2.783,255,0,0,0,0,0,0,0.0,not packed
110763,16777216,4096,6,1024,8192,1,0,0,0,0,1.002,1.074,0,3.8,232,195,253,204,204,17,204,1.0,not packed
182227,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.11,0,3.907,232,123,254,0,165,255,255,8.0,not packed
47242,4194304,4096,5,1024,4096,1,0,0,0,0,1.018,1.133,0,3.865,232,55,253,27,119,106,0,0.0,not packed
61203,16777216,4096,6,1024,8192,1,0,0,0,0,1.014,1.19,0,3.809,232,195,253,204,204,139,129,3.0,not packed
2736720,4194304,4096,5,1024,4096,1,0,0,0,0,1.0,1.004,0,4.295,232,127,254,90,81,8,193,8.0,not packed
121322,4194304,4096,5,1024,4096,1,0,0,0,0,1.024,1.178,0,3.899,232,3,254,64,53,0,36,0.0,not packed
82589,4194304,8192,4,4096,4096,1,0,0,0,0,1.137,341.333,0,2.766,255,0,0,0,0,0,0,0.0,not packed
182879,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.143,0,3.935,232,123,254,0,165,255,255,9.0,not packed
834864,16777216,4096,6,1024,8192,1,0,0,0,0,1.001,1.019,0,3.74,232,88,104,199,0,161,4,3.0,not packed
69956,4194304,8192,4,512,4096,1,0,0,0,0,1.046,42.667,0,2.74,255,0,0,0,0,0,0,0.0,not packed
177326,4194304,4096,5,1024,4096,1,0,0,0,0,1.006,1.112,0,3.763,232,0,0,0,0,116,60,5.0,not packed
133674,4194304,4096,5,1024,32768,1,0,0,0,0,1.004,1.12,0,3.54,85,0,0,124,141,33,195,8.0,not packed
45830,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,2.667,0,2.66,85,199,4,255,38,13,93,9.0,not packed
334620,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.084,0,3.9,232,123,254,0,165,255,255,10.0,not packed
1451015,16777216,4096,6,1024,81200,1,0,0,0,0,1.0,1.004,0,4.215,232,92,104,199,0,161,4,8.0,not packed
93754,4194304,8192,4,4096,4096,1,0,0,0,0,1.083,341.333,0,2.778,255,0,0,0,0,0,0,0.0,not packed
272847,16777216,4096,6,1024,8192,1,0,0,0,0,1.004,1.005,0,3.837,232,77,253,0,204,103,0,2.0,not packed
75530,4194304,4096,5,1024,4096,1,0,0,0,0,1.117,1.117,0,3.837,232,55,253,27,119,106,0,0.0,not packed
304493,4194304,4096,5,1024,4096,1,0,0,0,0,1.006,1.102,0,3.914,232,123,254,117,228,125,139,10.0,not packed
42859,4194304,4096,6,1024,8192,1,0,0,0,0,1.008,1.236,0,3.725,232,99,254,0,0,220,137,3.0,not packed
137818,16777216,4096,6,1024,8192,1,0,0,0,0,1.11,1.822,0,3.803,232,78,253,69,129,109,3,1.0,not packed
68655,16777216,4096,6,1024,8192,1,0,0,0,0,1.01,1.245,0,3.83,232,195,253,8,86,255,194,1.0,not packed
72370,16777216,4096,6,1024,8192,1,0,0,0,0,1.005,1.061,0,3.795,232,195,253,1,204,37,204,2.0,not packed
51054,16777216,4096,6,1024,8192,1,0,0,0,0,1.005,1.102,0,3.864,232,78,253,232,232,0,16,2.0,not packed
154549,4194304,4096,5,1024,4096,1,0,0,0,0,1.003,1.066,0,3.75,232,120,254,65,72,137,140,11.0,not packed
34112,16777216,4096,6,1024,8192,1,0,0,0,0,1.016,1.016,0,3.766,232,195,253,204,204,204,36,3.0,not packed
218619,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.167,0,3.88,232,123,254,0,165,255,255,9.0,not packed
338665,16777216,4096,6,1024,8192,1,0,0,0,0,1.002,1.221,0,4.044,232,195,253,3,53,0,36,4.0,not packed
29640,16777216,4096,6,1024,8192,1,0,0,0,0,1.02,1.277,0,3.712,232,195,253,1,204,85,0,3.0,not packed
86533,4194304,4096,5,1024,4096,1,0,0,0,0,1.013,1.128,0,3.881,232,55,253,27,119,106,0,0.0,not packed
189022,4194304,4096,5,1024,4096,1,0,0,0,0,1.007,1.157,0,3.991,232,123,254,117,36,125,139,9.0,not packed
107858,16777216,4096,6,1024,8192,1,0,0,0,0,1.013,1.114,0,3.803,232,195,253,1,204,37,204,5.0,not packed
180060,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.143,0,4.051,232,123,254,0,165,255,255,3.0,not packed
103733,4194304,4096,6,1024,8192,1,0,0,0,0,1.003,1.064,0,3.764,232,5,0,0,69,255,0,6.0,not packed
64472,16777216,4096,6,1024,8192,1,0,0,0,0,1.003,1.085,0,3.839,232,195,253,194,139,128,192,2.0,not packed
51738,16777216,4096,6,1024,8192,1,0,0,0,0,1.031,1.376,0,3.771,232,195,253,1,204,37,204,2.0,not packed
34930,4194304,4096,5,1024,4096,1,0,0,0,0,1.081,1.178,0,3.665,232,179,253,42,3,64,116,0.0,not packed
892335,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.011,0,3.987,232,123,254,0,165,255,255,3.0,not packed
57223,16777216,4096,6,1024,8192,1,0,0,0,0,1.031,1.225,0,3.772,232,195,253,43,87,0,137,1.0,not packed
104824,16777216,4096,6,1024,8192,1,0,0,0,0,1.002,1.08,0,4.019,232,195,253,51,36,125,247,3.0,not packed
359229,1255145472,4096,6,1024,1036288,1,0,0,0,0,1.003,1.03,0,3.994,232,16,104,255,208,15,246,5.0,not packed
59432,16777216,4096,6,1024,8192,1,0,0,0,0,1.004,1.231,0,3.8,232,195,253,1,204,37,204,4.0,not packed
62997,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,2.667,0,2.708,85,199,4,255,38,13,93,9.0,not packed
106373,4194304,8192,4,4096,4096,1,0,0,0,0,1.063,341.333,0,2.739,255,0,0,0,0,0,0,0.0,not packed
84117,4194304,4096,5,1024,4096,1,0,0,0,0,1.008,1.171,0,3.582,232,149,254,95,94,12,69,3.0,not packed
397800,4194304,4096,5,1024,4096,1,0,0,0,0,1.002,1.153,0,4.108,232,123,254,255,36,131,11,4.0,not packed
2470825,4194304,4096,5,1024,4096,1,0,0,0,0,1.002,1.021,0,4.117,232,0,0,0,0,116,60,8.0,not packed
358026,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.08,0,3.946,232,123,254,0,165,255,255,10.0,not packed
381312,4194304,4096,5,1024,4096,1,0,0,0,0,1.003,1.029,0,3.966,232,123,254,0,165,255,255,3.0,not packed
297517,4194304,4096,6,1024,8192,1,0,0,0,0,1.001,1.091,0,3.871,232,89,254,128,106,248,89,12.0,not packed
38236,16777216,4096,6,1024,8192,1,0,0,0,0,1.01,1.106,0,3.799,232,195,253,0,204,85,0,1.0,not packed
121485,4194304,4096,5,1024,4096,1,0,0,0,0,1.008,1.075,0,3.961,232,55,253,85,119,106,0,0.0,not packed
63188,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,2.667,0,2.704,85,199,4,255,38,13,93,9.0,not packed
80275,4194304,4096,5,1024,4096,1,0,0,0,0,1.046,1.35,0,3.765,232,55,253,64,136,137,140,0.0,not packed
47805,4194304,4096,5,1024,4096,1,0,0,0,0,1.018,1.136,0,3.927,232,55,253,27,119,106,0,0.0,not packed
111737,4194304,4096,5,1024,4096,1,0,0,0,0,1.022,1.14,0,3.928,232,55,253,55,119,106,0,0.0,not packed
79777,16777216,4096,6,1024,8192,1,0,0,0,0,1.019,1.239,0,3.809,232,195,253,69,129,109,3,3.0,not packed
814043,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.05,0,3.756,232,123,254,0,165,255,255,3.0,not packed
2229709,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.014,0,4.389,232,127,254,247,0,5,36,8.0,not packed
98864,4194304,4096,5,1024,4096,1,0,0,0,0,1.018,1.133,0,3.933,232,55,253,27,119,106,0,0.0,not packed
243861,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.006,0,3.95,232,123,254,0,165,255,255,3.0,not packed
76316,16777216,4096,6,1024,8192,1,0,0,0,0,1.005,1.42,0,3.799,232,195,253,204,204,16,204,2.0,not packed
92853,4194304,8192,4,4096,4096,1,0,0,0,0,1.108,341.333,0,2.787,255,0,0,0,0,0,0,0.0,not packed
7198898,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.01,0,3.773,232,120,254,85,224,137,140,13.0,not packed
97055,4194304,4096,4,1024,4096,1,0,0,0,0,1.014,18.286,0,2.74,131,132,64,0,222,131,255,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.008,1.021,0,3.817,106,0,232,18,24,0,0,10.0,not packed
91054,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,21.333,0,2.803,131,164,64,0,206,131,255,4.0,not packed
53467,4194304,4096,4,1024,4096,1,0,0,0,0,1.015,16.0,0,2.749,131,100,64,0,46,131,255,4.0,not packed
3240184,4194304,4096,5,1024,4096,1,0,0,0,0,1.0,1.002,0,4.425,232,121,254,192,125,232,94,12.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.443,1.842,0,3.841,85,232,49,106,140,89,255,2.0,not packed
151834,4194304,4096,5,1024,4096,1,0,0,0,0,1.0,1.11,0,4.065,232,123,254,0,165,255,255,3.0,not packed
185413,4194304,4096,4,4096,4096,1,0,0,0,0,1.007,1.515,0,3.769,85,120,113,64,138,244,225,12.0,not packed
70524,4194304,4096,4,1024,4096,1,0,0,0,0,1.02,21.333,0,2.752,131,116,64,0,158,131,255,4.0,not packed
90806,4194304,4096,4,4096,4096,1,0,0,0,0,1.007,1.645,0,3.768,85,24,115,252,87,112,138,0.0,not packed
67011,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,21.333,0,2.78,131,100,64,0,190,131,255,4.0,not packed
62964,4194304,4096,4,1024,4096,1,0,0,0,0,1.022,21.333,0,2.775,131,116,64,0,142,131,255,4.0,not packed
305536,4194304,4096,4,4096,4096,1,0,0,0,0,1.012,1.177,0,4.086,85,192,144,65,138,112,225,10.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.001,1.018,0,3.806,106,0,232,18,24,0,0,8.0,not packed
133973,4194304,4096,4,1024,4096,1,0,0,0,0,1.006,1.01,0,3.787,106,0,232,183,11,116,116,3.0,not packed
0,4194304,4096,5,1024,4096,1,0,0,0,0,1.003,1.05,0,3.836,232,164,254,131,240,192,255,10.0,not packed
215373,4194304,4096,5,1024,4096,1,0,0,0,0,1.003,1.136,0,4.079,232,123,254,0,165,255,255,9.0,not packed
75699,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,128.0,0,2.67,85,199,4,139,61,192,192,6.0,not packed
73496,4194304,4096,4,1024,4096,1,0,0,0,0,1.04,18.286,0,2.765,131,164,64,0,46,131,255,4.0,not packed
52549,4194304,4096,4,1024,4096,1,0,0,0,0,1.013,18.286,0,2.743,131,132,64,0,190,131,255,4.0,not packed
44386,4194304,4096,4,1024,4096,1,0,0,0,0,1.007,21.333,0,2.803,131,116,64,0,46,131,255,4.0,not packed
83505,4194304,4096,4,1024,4096,1,0,0,0,0,1.019,21.333,0,2.813,131,245,64,0,62,131,255,4.0,not packed
53312,4194304,4096,4,1024,4096,1,0,0,0,0,1.026,21.333,0,2.701,131,100,64,0,158,131,255,4.0,not packed
52127,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,18.286,0,2.746,131,100,64,0,158,131,255,4.0,not packed
68053,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,3.2,0,2.485,85,199,4,0,21,0,141,1.0,not packed
55853,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,21.333,0,2.754,131,116,64,0,206,131,255,4.0,not packed
99071,4194304,4096,4,1024,4096,1,0,0,0,0,1.01,18.286,0,2.788,131,11,65,0,254,131,255,4.0,not packed
66798,4194304,4096,4,1024,4096,1,0,0,0,0,1.009,16.0,0,2.737,131,104,64,0,94,131,255,4.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.016,1.118,0,3.915,86,51,192,0,0,0,0,8.0,not packed
251352,4194304,4096,4,4096,4096,1,0,0,0,0,1.056,1.087,0,3.611,232,64,254,0,4,195,83,12.0,not packed
85351,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,1.135,0,2.677,85,199,4,0,21,0,141,1.0,not packed
109716,4194304,4096,4,1024,4096,1,0,0,0,0,1.027,16.0,0,2.766,131,116,64,0,30,131,255,4.0,not packed
92381,4194304,4096,4,1024,4096,1,0,0,0,0,1.007,21.333,0,2.798,131,148,64,0,142,131,255,4.0,not packed
78978,4194304,4096,4,1024,4096,1,0,0,0,0,1.049,18.286,0,2.76,131,84,64,0,126,131,255,4.0,not packed
46275,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,16.0,0,2.652,131,192,64,0,60,32,210,5.0,not packed
74035,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,21.333,0,2.694,85,199,4,139,61,192,192,5.0,not packed
46164,4194304,4096,4,1024,4096,1,0,0,0,0,1.04,25.6,0,2.785,131,116,64,0,222,131,255,4.0,not packed
103913,4194304,4096,4,1024,4096,1,0,0,0,0,1.025,18.286,0,2.769,131,100,64,0,142,131,255,4.0,not packed
82591,4194304,4096,4,1024,4096,1,0,0,0,0,1.007,25.6,0,2.725,131,100,64,0,110,131,255,4.0,not packed
102643,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,25.6,0,2.789,131,244,64,0,158,131,255,4.0,not packed
65455,4194304,4096,4,1024,4096,1,0,0,0,0,1.015,18.286,0,2.751,131,116,64,0,158,131,255,4.0,not packed
59416,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,18.286,0,2.78,131,116,64,0,142,131,255,4.0,not packed
53866,4194304,4096,4,1024,4096,1,0,0,0,0,1.03,21.333,0,2.743,131,100,64,0,110,131,255,4.0,not packed
75302,4194304,4096,4,1024,4096,1,0,0,0,0,1.037,16.0,0,2.799,131,116,64,0,206,131,255,4.0,not packed
135896,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,1.022,0,4.07,106,0,232,183,11,116,116,4.0,not packed
80981,486539264,4096,5,1024,4096,1,0,0,0,0,1.028,1.286,0,3.721,232,215,252,116,5,14,7,1.0,not packed
40151,4194304,4096,4,1024,4096,1,0,0,0,0,1.022,21.333,0,2.703,131,100,64,0,206,131,255,4.0,not packed
49535,4194304,4096,4,1024,4096,1,0,0,0,0,1.016,25.6,0,2.764,131,116,64,0,206,131,255,4.0,not packed
1689401,4194304,4096,4,1024,4096,1,0,0,0,0,1.0,1.002,0,4.183,85,86,255,117,117,60,132,9.0,not packed
46587,4194304,4096,4,1024,4096,1,0,0,0,0,1.012,21.333,0,2.784,131,116,64,0,222,131,255,4.0,not packed
87486,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,21.333,0,2.849,131,248,64,0,30,131,255,4.0,not packed
138903,4194304,4096,5,1024,4096,1,0,0,0,0,1.005,1.15,0,4.034,232,123,254,0,165,255,255,9.0,not packed
83451,4194304,4096,5,1024,4096,1,0,0,0,0,1.002,2.977,0,4.175,232,142,254,255,64,85,0,4.0,not packed
71046,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,16.0,0,2.786,131,116,64,0,78,131,255,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.001,1.017,0,3.653,106,0,232,18,24,0,0,10.0,not packed
37154,4194304,4096,4,1024,4096,1,0,0,0,0,1.028,18.286,0,2.741,131,100,64,0,190,131,255,4.0,not packed
38155,4194304,4096,4,1024,4096,1,0,0,0,0,1.055,16.0,0,2.77,131,100,64,0,206,131,255,4.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.198,1.198,0,3.353,85,83,86,64,255,102,132,2.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.164,1.744,0,4.284,106,0,232,0,15,61,61,9.0,not packed
99617,4194304,4096,4,1024,4096,1,0,0,0,0,1.01,18.286,0,2.842,131,233,64,0,94,131,255,4.0,not packed
103905,4194304,4096,4,1024,4096,1,0,0,0,0,1.009,25.6,0,2.757,131,152,64,0,174,131,255,4.0,not packed
108110,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,25.6,0,2.794,131,133,64,0,190,131,255,4.0,not packed
66199,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,25.6,0,2.748,131,173,64,0,78,131,255,4.0,not packed
0,4194304,4096,5,1024,4096,1,0,0,0,0,1.0,1.049,0,3.897,232,120,254,131,240,192,255,10.0,not packed
102949,4194304,4096,5,1024,8192,1,0,0,0,0,1.002,1.156,0,4.29,232,169,181,255,43,141,17,5.0,not packed
82535,4194304,4096,4,1024,4096,1,0,0,0,0,1.037,18.286,0,2.795,131,112,64,0,46,131,255,4.0,not packed
70048,4194304,4096,4,1024,4096,1,0,0,0,0,1.019,16.0,0,2.716,131,100,64,0,238,131,255,4.0,not packed
189185,4194304,4096,4,1024,4096,1,0,0,0,0,1.007,1.007,0,3.866,106,0,232,183,11,116,116,4.0,not packed
109490,4194304,4096,4,1024,4096,1,0,0,0,0,1.007,18.286,0,2.793,131,139,64,0,62,131,255,4.0,not packed
104135,4194304,4096,4,1024,4096,1,0,0,0,0,1.014,16.0,0,2.792,131,148,64,0,174,131,255,4.0,not packed
83633,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,16.0,0,2.646,131,192,64,0,60,32,210,5.0,not packed
80039,4194304,4096,4,1024,4096,1,0,0,0,0,1.054,16.0,0,2.758,131,84,64,0,62,131,255,4.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,3.657,0,2.464,85,131,196,65,232,255,0,1.0,not packed
61369,4194304,4096,4,1024,4096,1,0,0,0,0,1.013,18.286,0,2.767,131,116,64,0,238,131,255,4.0,not packed
86303,16777216,4096,5,1536,4096,1,0,0,0,0,1.017,1.017,0,3.584,85,80,24,0,138,12,225,9.0,not packed
224466,4194304,4096,4,4096,4096,1,0,0,0,0,1.008,1.155,0,4.076,85,144,145,252,21,0,0,3.0,not packed
92511,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,18.286,0,2.739,131,132,64,0,254,131,255,4.0,not packed
178618,4194304,4096,5,1024,4096,1,0,0,0,0,1.004,1.15,0,4.072,232,123,254,117,132,125,139,3.0,not packed
125795,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,21.333,0,2.804,131,213,64,0,174,131,255,4.0,not packed
58959,4194304,4096,4,1024,4096,1,0,0,0,0,1.029,21.333,0,2.787,131,100,64,0,126,131,255,4.0,not packed
44743,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,21.333,0,2.739,131,108,64,0,158,131,255,4.0,not packed
124765,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,25.6,0,2.826,131,197,64,0,62,131,255,4.0,not packed
504430,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.01,0,3.924,232,120,254,199,0,12,1,14.0,not packed
70215,4194304,4096,4,1024,4096,1,0,0,0,0,1.025,21.333,0,2.726,131,100,64,0,94,131,255,4.0,not packed
86679,4194304,8192,4,4096,4096,1,0,0,0,0,1.132,341.333,0,2.716,255,0,0,0,0,0,0,0.0,not packed
140793,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,1.018,0,3.989,106,0,232,183,11,116,116,4.0,not packed
56328,4194304,4096,4,1024,4096,1,0,0,0,0,1.024,25.6,0,2.765,131,179,64,0,60,0,209,4.0,not packed
87455,4194304,4096,4,1024,4096,1,0,0,0,0,1.002,18.286,0,2.8,131,116,64,0,142,131,255,4.0,not packed
39422,4194304,4096,4,1024,4096,1,0,0,0,0,1.025,16.0,0,2.786,131,100,64,0,222,131,255,4.0,not packed
127660,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,18.286,0,2.819,131,196,64,0,174,131,255,4.0,not packed
83901,4194304,4096,4,1024,4096,1,0,0,0,0,1.005,128.0,0,2.692,85,199,4,139,61,192,192,5.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.002,1.011,0,4.12,85,104,95,252,21,0,0,6.0,not packed
39676,4194304,4096,4,1024,4096,1,0,0,0,0,1.046,18.286,0,2.717,131,100,64,0,206,131,255,4.0,not packed
76224,4194304,4096,4,1024,4096,1,0,0,0,0,1.047,16.0,0,2.724,131,100,64,0,46,131,255,4.0,not packed
66614,4194304,4096,4,1024,4096,1,0,0,0,0,1.017,21.333,0,2.775,131,102,64,0,14,131,255,4.0,not packed
101518,4194304,8192,4,4096,4096,1,0,0,0,0,1.073,341.333,0,2.735,255,0,0,0,0,0,0,0.0,not packed
38116,4194304,4096,4,1024,4096,1,0,0,0,0,1.022,21.333,0,2.754,131,100,64,0,222,131,255,4.0,not packed
247980,4194304,4096,5,1024,4096,1,0,0,0,0,1.003,1.11,0,4.079,232,53,254,117,36,125,139,3.0,not packed
60246,4194304,4096,4,1024,4096,1,0,0,0,0,1.026,16.0,0,2.727,131,100,64,0,142,131,255,4.0,not packed
131903,4194304,4096,5,1024,4096,1,0,0,0,0,1.001,1.488,0,4.048,232,64,253,65,32,137,140,2.0,not packed
50032,4194304,8192,4,4096,4096,1,0,0,0,0,1.054,341.333,0,2.651,255,0,0,0,0,0,0,0.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,1.009,0,4.147,85,192,127,252,21,0,0,9.0,not packed
101938,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,1.031,0,3.863,106,0,232,18,24,0,0,11.0,not packed
164088,4194304,4096,4,1024,4096,1,0,0,0,0,1.003,1.033,0,4.05,106,0,232,183,11,116,116,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.006,1.02,0,3.811,106,0,232,18,24,0,0,10.0,not packed
40717,4194304,4096,4,1024,4096,1,0,0,0,0,1.019,16.0,0,2.724,131,84,64,0,62,131,255,4.0,not packed
84378,4194304,4096,4,1024,4096,1,0,0,0,0,1.036,18.286,0,2.744,131,100,64,0,142,131,255,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.004,2.124,0,3.91,85,16,210,106,176,89,255,3.0,not packed
106247,4194304,4096,4,1024,4096,1,0,0,0,0,1.012,21.333,0,2.802,131,165,64,0,110,131,255,4.0,not packed
2103346,4194304,4096,5,1024,4096,1,0,0,0,0,1.0,1.001,0,4.376,232,121,254,76,210,192,117,12.0,not packed
75373,4194304,4096,4,1024,4096,1,0,0,0,0,1.029,18.286,0,2.778,131,120,64,0,142,131,255,4.0,not packed
90693,4194304,4096,4,1024,4096,1,0,0,0,0,1.024,18.286,0,2.784,131,121,64,0,46,131,255,4.0,not packed
60044,4194304,4096,4,1024,4096,1,0,0,0,0,1.016,21.333,0,2.773,131,116,64,0,158,131,255,4.0,not packed
119642,4194304,4096,4,1024,4096,1,0,0,0,0,1.001,16.0,0,2.888,131,154,65,0,62,131,255,4.0,not packed
89416,4194304,4096,4,1024,4096,1,0,0,0,0,1.026,18.286,0,2.784,131,132,64,0,174,131,255,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.001,1.143,0,3.585,85,248,113,64,138,148,225,12.0,not packed
51104,4194304,4096,4,1024,4096,1,0,0,0,0,1.041,18.286,0,2.722,131,100,64,0,30,131,255,4.0,not packed
0,4194304,4096,5,1024,4096,1,0,0,0,0,1.053,1.167,0,3.66,232,116,254,214,77,12,66,2.0,not packed
44460,4194304,4096,4,1024,4096,1,0,0,0,0,1.032,21.333,0,2.779,131,116,64,0,14,131,255,4.0,not packed
122949,4194304,4096,4,1024,4096,1,0,0,0,0,1.011,16.0,0,2.831,131,213,68,0,30,131,255,4.0,not packed
0,4194304,4096,4,4096,4096,1,0,0,0,0,1.018,1.542,0,3.836,85,168,201,252,87,195,250,0.0,not packed
62247,4194304,4096,4,1024,4096,1,0,0,0,0,1.016,25.6,0,2.756,131,116,64,0,238,131,255,4.0,not packed
98059,4194304,4096,4,1024,4096,1,0,0,0,0,1.013,21.333,0,2.82,131,165,64,0,110,131,255,4.0,not packed
0,4194304,4096,4,1024,4096,1,0,0,0,0,1.004,7.529,0,2.41,85,232,53,64,9,195,232,1.0,not packed
100681,4194304,4096,4,1024,4096,1,0,0,0,0,1.021,21.333,0,2.78,131,132,64,0,94,131,255,4.0,not packed
68625,4194304,4096,4,1024,4096,1,0,0,0,0,1.017,21.333,0,2.779,131,116,64,0,254,131,255,4.0,not packed
81428,4194304,4096,4,1024,4096,1,0,0,0,0,1.008,18.286,0,2.813,131,133,64,0,62,131,255,4.0,not packed
69980,268435456,4096,5,1024,8192,1,0,0,0,0,1.004,1.096,0,4.326,232,162,253,36,16,0,16,2.0,not packed
99805,268435456,4096,5,1024,8192,1,0,0,0,0,1.001,1.033,0,4.321,232,162,253,12,12,137,0,6.0,not packed
