1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
512,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
512,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
512,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1536,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
1024,1,0,0
4096,1,0,0
1024,1,0,0
