1,0,1,1,1,2,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,9,1,2,6,5,0,2,4,0,5,8,0,0,not packed
1,0,1,2,1,7,1024,8,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,5,2,6,10,3,1,not packed
1,0,1,1,1,7,1024,7,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,3,0,3,5,2,5,10,4,1,not packed
1,0,1,0,2,2,512,3,1,0,8192,3,10,2,0,1,0,0,0,0,8,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,1,1,4,1024,10,1,2,4096,5,10,2,1,1,0,0,0,0,7,2,2,5,1,0,3,3,1,8,10,2,0,not packed
1,0,1,0,1,10,4096,10,1,0,4096,5,9,2,1,1,0,0,0,0,6,1,2,8,5,0,4,5,2,9,10,4,1,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,4,0,5,9,0,0,not packed
1,0,1,1,1,4,1024,5,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,4,0,3,5,1,6,10,0,0,not packed
1,0,1,1,1,5,1024,4,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,2,5,9,1,0,not packed
1,0,1,0,1,2,1024,2,1,0,4096,5,9,2,1,1,0,0,0,0,9,1,2,8,5,0,3,4,1,6,8,0,0,not packed
1,0,1,0,1,5,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,4,2,3,8,4,0,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,3,4,1,5,9,0,0,not packed
1,0,1,0,2,4,512,2,1,0,8192,3,10,2,0,1,0,0,0,0,8,1,1,9,5,0,3,2,2,2,1,0,0,not packed
1,0,1,1,2,3,512,4,1,0,8192,3,10,2,0,1,0,0,0,0,8,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,0,1,4,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,4,0,3,4,2,4,9,1,0,not packed
1,0,1,1,1,3,1024,7,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,2,4,0,5,8,1,0,not packed
1,0,1,2,1,10,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,4,5,0,3,5,2,9,10,1,0,not packed
1,0,1,2,1,8,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,5,2,5,10,4,1,not packed
1,0,1,2,1,10,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,4,5,2,9,10,1,0,not packed
1,0,1,2,1,8,1024,6,1,2,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,9,10,1,0,not packed
1,0,1,1,1,5,1024,4,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,2,4,9,1,0,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,9,4,1,not packed
1,1,1,2,2,10,1024,8,1,0,4096,8,9,2,3,1,0,0,0,0,7,2,2,9,1,0,3,0,2,6,10,4,1,not packed
1,0,1,1,1,7,1024,3,1,1,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,4,1,6,10,4,0,not packed
1,0,1,2,1,8,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,9,4,1,not packed
1,0,1,2,1,10,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,5,5,0,3,5,2,8,10,4,0,not packed
1,0,1,0,2,5,512,2,1,0,8192,3,10,2,0,1,0,0,0,0,7,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,2,1,5,1024,7,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,6,10,0,0,not packed
1,0,0,1,1,4,1024,2,1,1,4096,5,10,2,1,1,0,0,0,0,7,1,2,8,4,0,2,3,0,2,8,0,0,not packed
1,0,1,2,1,10,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,5,5,0,3,5,2,9,10,4,0,not packed
1,0,0,1,1,4,1024,3,4,0,4096,6,10,2,4,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,9,4,1,not packed
1,0,1,2,1,8,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,2,5,9,3,1,not packed
1,0,0,0,1,3,1024,3,2,0,4096,6,9,2,4,1,0,0,0,0,8,2,2,8,1,0,2,1,0,3,8,4,1,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,5,9,1,1,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,5,9,4,1,not packed
1,0,1,1,1,9,1024,5,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,2,0,3,5,2,5,10,1,0,not packed
1,0,0,0,2,4,4096,2,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,2,1,9,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,5,5,0,3,4,2,6,10,4,1,not packed
1,0,1,0,1,3,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,9,1,1,7,5,0,3,4,1,4,9,0,0,not packed
1,0,1,1,1,5,1024,6,1,2,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,3,0,3,4,2,8,10,1,0,not packed
1,0,1,2,1,9,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,5,2,6,10,4,1,not packed
1,0,1,2,1,10,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,5,5,0,3,5,2,9,10,4,0,not packed
1,0,1,2,1,9,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,5,2,8,10,1,0,not packed
1,0,0,0,1,3,1024,4,4,0,4096,7,9,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,5,10,1,1,not packed
0,0,1,2,1,10,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,5,5,0,4,5,2,9,10,4,0,not packed
1,0,1,0,2,9,512,5,1,0,8192,3,10,2,0,1,0,0,0,0,7,1,1,9,5,0,4,2,3,2,1,0,0,not packed
1,0,1,0,2,5,512,2,1,0,8192,3,10,2,0,1,0,0,0,0,7,1,1,9,5,0,4,2,2,2,1,0,0,not packed
1,0,1,2,1,8,1024,10,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,5,0,4,5,3,8,10,1,0,not packed
1,0,1,2,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,9,4,1,not packed
1,0,1,0,1,3,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,4,0,4,9,4,1,not packed
1,0,1,1,1,4,1024,5,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,4,1,4,8,1,0,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,9,1,2,6,5,0,2,4,0,5,9,0,0,not packed
1,0,1,1,1,7,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,4,0,2,4,0,4,9,1,0,not packed
1,0,0,1,2,4,4096,2,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,1,1,7,1024,6,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,2,6,9,0,0,not packed
1,0,1,1,1,8,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,9,4,1,not packed
1,0,1,0,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,4,0,5,9,0,0,not packed
1,0,1,0,1,5,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,5,0,3,4,1,7,9,1,0,not packed
1,0,1,2,1,10,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,6,1,2,4,4,0,3,5,2,9,10,4,0,not packed
1,0,1,1,1,4,1024,4,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,7,5,0,3,5,1,4,8,0,0,not packed
1,0,0,1,2,4,4096,2,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,5,9,4,1,not packed
1,0,1,2,1,10,1024,9,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,1,5,5,0,3,4,1,9,10,1,0,not packed
1,0,1,0,2,3,512,4,1,0,8192,3,10,2,0,1,0,0,0,0,8,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,2,5,10,3,1,not packed
1,0,1,1,1,6,1024,9,1,2,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,2,0,3,3,2,5,10,4,0,not packed
1,0,0,0,1,4,1024,3,4,0,4096,6,10,2,4,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,9,4,1,not packed
1,0,1,2,1,8,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,10,4,1,not packed
0,0,1,2,1,10,1024,9,1,2,4096,4,10,2,1,1,0,0,0,0,6,1,2,4,5,0,3,5,1,8,10,4,0,not packed
1,0,0,1,2,6,4096,2,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,2,1,5,1024,9,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,4,1,8,10,1,0,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,9,1,2,6,5,0,2,4,0,5,9,0,0,not packed
1,0,1,2,1,8,1024,8,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,5,10,4,1,not packed
1,0,1,0,1,4,1024,2,1,1,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,4,0,3,4,1,5,8,1,0,not packed
1,0,1,1,1,2,1024,6,1,1,4096,4,10,2,1,1,0,0,0,0,9,1,2,8,5,0,2,4,0,5,8,0,0,not packed
1,0,1,0,1,4,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,2,0,3,4,1,5,9,0,0,not packed
1,0,1,1,1,5,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,2,0,3,4,1,6,10,1,0,not packed
1,0,1,0,1,5,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,1,5,10,1,0,not packed
1,0,1,1,1,7,1024,5,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,5,0,4,4,2,5,10,4,0,not packed
1,0,1,0,1,4,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,5,5,0,3,4,1,5,9,1,0,not packed
1,0,1,2,1,8,1024,7,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,3,0,3,4,2,5,9,4,1,not packed
1,0,1,2,1,9,1024,7,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,2,5,0,8,10,2,0,not packed
1,0,1,0,1,3,1024,5,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,2,0,3,4,2,5,8,1,0,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,4,0,5,9,0,0,not packed
1,0,1,1,1,7,1024,6,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,5,9,4,1,not packed
1,0,1,1,1,5,1024,4,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,6,2,0,3,4,1,5,10,3,0,not packed
1,0,1,1,1,8,1024,7,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,4,5,2,5,9,1,1,not packed
1,0,1,1,1,6,1024,3,1,1,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,4,1,6,10,4,0,not packed
1,0,1,0,1,5,1024,4,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,2,0,3,4,1,6,10,1,0,not packed
1,0,1,0,1,4,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,4,0,3,4,1,5,9,1,0,not packed
1,0,1,0,1,2,1024,2,1,0,4096,5,10,2,1,1,0,0,0,0,9,1,2,7,5,0,3,4,1,4,8,0,0,not packed
1,0,1,2,1,8,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,4,5,2,5,10,1,0,not packed
1,0,1,0,1,3,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,5,0,3,4,1,4,9,0,0,not packed
1,0,1,1,1,5,1024,3,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,3,0,3,5,1,5,10,1,0,not packed
1,0,1,2,1,9,1024,8,1,2,4096,4,10,2,1,1,0,0,0,0,7,1,1,5,5,0,3,5,2,4,10,3,0,not packed
1,0,1,0,1,4,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,4,2,4,9,2,0,not packed
1,0,0,0,1,4,1024,3,4,0,4096,6,10,2,4,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,9,4,1,not packed
1,0,1,1,2,5,4096,3,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,1,1,5,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,4,0,3,3,2,3,8,1,1,not packed
1,0,1,2,1,9,1024,8,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,7,5,0,3,5,2,9,10,2,1,not packed
1,0,1,2,1,9,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,2,0,3,5,2,8,10,4,0,not packed
1,0,1,2,1,8,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,4,0,3,5,2,5,10,4,1,not packed
1,0,1,2,1,8,1024,9,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,2,0,3,5,2,5,10,1,1,not packed
1,0,1,2,1,9,1024,4,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,4,0,4,4,3,2,9,4,0,not packed
1,0,1,0,1,3,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,4,1,4,9,0,0,not packed
1,0,1,1,1,4,1024,5,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,6,4,0,3,5,1,6,10,0,0,not packed
1,0,0,0,1,4,1024,3,4,0,4096,6,10,2,4,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,9,4,1,not packed
1,0,1,1,1,3,1024,2,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,7,5,0,3,4,1,4,9,0,0,not packed
1,0,1,0,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,5,0,5,9,0,0,not packed
1,0,1,1,1,3,1024,5,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,4,0,2,5,0,7,10,0,0,not packed
1,0,1,1,1,4,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,5,0,3,4,2,5,9,1,0,not packed
1,0,1,2,1,9,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,4,2,6,10,1,1,not packed
1,0,1,2,1,10,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,5,2,8,10,4,0,not packed
1,0,1,1,1,2,1024,3,1,0,4096,5,10,2,1,1,0,0,0,0,8,1,2,6,5,0,2,5,0,5,9,0,0,not packed
1,0,1,2,1,8,1024,8,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,5,2,6,10,1,1,not packed
1,0,1,1,1,3,1024,2,1,1,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,4,0,3,4,2,4,9,1,0,not packed
1,0,0,1,2,4,4096,2,1,0,8192,3,10,2,0,1,0,0,0,0,9,1,1,9,5,0,2,2,0,2,1,0,0,not packed
1,0,1,2,1,9,1024,10,1,0,4096,5,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,4,1,9,10,4,0,not packed
0,0,0,1,1,4,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,3,2,1,5,10,2,1,not packed
0,0,0,0,1,7,4096,4,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,4,1,8,10,4,1,not packed
0,0,0,1,1,4,1024,5,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,1,2,1,10,1024,10,1,0,4096,4,10,2,1,1,0,0,0,0,6,1,2,4,5,0,4,5,2,8,10,4,0,not packed
0,0,0,0,1,3,4096,3,1,0,4096,4,10,2,1,1,0,0,0,0,9,1,1,8,5,0,2,4,0,5,8,1,1,not packed
1,0,1,1,1,8,1024,6,1,0,4096,4,10,2,1,1,0,0,0,0,6,1,2,6,4,0,3,5,2,5,9,1,1,not packed
0,0,0,1,1,4,4096,7,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,8,5,0,4,4,2,5,9,4,1,not packed
0,0,0,1,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,1,1,4,4096,7,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,8,4,0,3,4,2,6,10,0,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,5,9,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,2,1,8,4096,8,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,4,5,2,8,10,4,0,not packed
0,0,0,0,1,5,4096,3,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,4,1,8,10,4,1,not packed
0,0,0,1,1,7,1024,5,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,4,1,7,10,1,0,not packed
0,0,1,0,1,6,1024,3,1,0,4096,3,10,2,1,1,0,0,0,0,7,1,2,5,5,0,3,4,2,2,9,4,1,not packed
1,0,1,2,1,8,1024,7,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,6,5,0,3,5,2,4,9,4,1,not packed
0,0,0,1,1,6,1024,6,4,0,4096,6,7,2,5,1,0,0,0,0,7,2,2,9,1,0,3,2,1,4,9,4,1,not packed
0,0,0,1,1,3,1024,5,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,9,2,1,not packed
0,0,0,0,1,4,1024,5,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,10,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,7,10,2,1,not packed
0,0,0,1,1,4,1024,6,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,3,2,1,8,10,2,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,8,9,2,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,7,9,2,1,not packed
0,0,0,0,1,5,1024,5,2,0,4096,5,10,2,3,1,0,0,0,0,7,2,2,8,1,0,3,1,1,4,8,0,1,not packed
0,0,0,0,1,4,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,3,2,1,8,10,2,1,not packed
0,0,0,1,1,4,1024,4,4,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,0,1,3,1024,2,1,0,4096,3,10,2,1,1,0,0,0,0,8,1,2,6,3,0,3,5,1,5,8,4,1,not packed
0,0,0,2,1,7,4096,7,1,0,4096,4,10,2,1,1,0,0,0,0,9,1,2,6,5,0,3,3,2,6,10,4,1,not packed
0,0,0,1,1,6,1024,3,5,0,4096,6,10,2,4,1,0,0,0,0,7,2,2,6,1,0,3,2,2,3,8,0,1,not packed
0,0,0,1,1,4,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,3,2,1,8,10,2,1,not packed
0,0,0,1,1,4,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,3,2,1,8,9,2,1,not packed
0,0,0,1,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,9,2,2,8,1,0,2,2,0,5,8,2,1,not packed
0,0,0,0,1,5,1024,5,4,0,4096,6,9,2,4,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,9,3,1,not packed
0,0,0,1,1,5,1024,5,4,0,4096,6,7,2,5,1,0,0,0,0,7,2,2,8,1,0,3,2,1,4,8,3,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,9,1,0,2,2,0,8,9,2,1,not packed
0,0,0,1,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,1,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,9,1,0,2,2,0,7,10,2,1,not packed
0,0,0,1,1,3,1024,6,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,9,1,0,2,2,0,6,9,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,5,10,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,3,2,1,7,10,2,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,10,2,1,not packed
0,0,0,1,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,10,2,1,not packed
0,0,0,1,1,7,1024,5,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,3,0,3,5,2,7,10,2,0,not packed
0,0,1,1,1,2,1024,3,1,0,4096,4,10,2,1,1,0,0,0,0,8,1,2,7,5,0,2,4,0,4,8,0,0,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,9,2,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,9,1,0,2,2,0,7,10,2,1,not packed
0,0,0,2,1,10,1024,9,1,0,4096,4,10,2,1,1,0,0,0,0,6,1,2,4,5,0,4,5,2,8,10,4,1,not packed
0,0,0,0,1,3,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,7,10,2,1,not packed
0,0,0,1,1,5,1024,6,4,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
1,0,1,1,1,7,1024,5,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,7,5,0,4,5,2,4,9,4,1,not packed
1,0,1,1,1,5,1024,4,1,0,4096,4,9,2,1,1,0,0,0,0,7,1,2,8,5,0,4,5,2,2,8,2,0,not packed
0,0,0,1,1,4,1024,4,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,0,1,6,4096,3,1,0,4096,4,10,2,1,1,0,0,0,0,7,1,2,5,4,0,3,4,1,7,10,4,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,8,2,2,8,1,0,2,2,0,7,9,2,1,not packed
0,0,0,0,1,3,1024,3,3,0,4096,7,8,2,5,1,0,0,0,0,9,2,2,8,1,0,2,2,0,7,9,2,1,not packed
0,0,0,0,1,2,1024,3,1,0,4096,4,10,2,1,1,0,0,0,0,9,1,2,7,4,0,2,3,0,4,8,1,1,not packed
0,0,0,0,1,5,4096,5,1,0,4096,4,10,2,1,1,0,0,0,0,9,1,2,8,5,0,2,5,0,6,10,4,1,not packed
0,0,0,1,1,5,1024,6,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,8,1,0,2,2,0,8,10,2,1,not packed
0,0,0,1,1,3,1024,4,4,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,9,1,0,3,2,1,7,9,2,1,not packed
0,0,0,1,1,4,1024,5,3,0,4096,7,8,2,5,1,0,0,0,0,7,2,2,9,1,0,2,2,0,8,10,2,1,not packed
