1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.034,0,1,0,5.838,0.205,4.099,5.838,5.0,1.0,0.01,0,not packed
1,0,1,0,0,0,4,0,6,0,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,0,5.886,0.272,2.881,5.886,5.0,9.0,0.105,1,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,1,0,5.952,0.744,6.474,5.952,14.0,2.0,0.008,0,not packed
1,0,1,0,0,0,4,0,6,0,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,0,5.886,0.272,2.879,5.886,5.0,9.0,0.105,1,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.005,0,1,0,6.128,2.678,5.459,6.128,4.0,11.0,0.118,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,0,6.32,3.797,6.198,6.32,10.0,5.0,0.02,0,not packed
1,0,1,0,0,1,6,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,0,6.27,4.113,6.034,6.27,9.0,3.0,0.022,0,not packed
1,0,1,0,0,1,5,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.111,0,1,0,5.445,1.997,5.236,5.445,6.0,0.0,0.0,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,0,5.802,4.84,4.823,5.802,4.0,7.0,0.08,1,not packed
1,0,1,0,0,1,5,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,0,5.993,3.42,6.326,5.993,10.0,1.0,0.003,0,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.054,0,1,0,5.145,0.205,2.751,5.145,3.0,1.0,0.022,0,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,0,6.251,0.087,3.181,6.251,9.0,3.0,0.027,0,not packed
1,0,1,0,0,1,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1.001,0,0,0,5.351,-1,3.659,5.351,1.0,0.0,0.0,0,not packed
1,0,1,0,0,0,4,0,6,0,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,0,5.886,0.272,2.879,5.886,5.0,9.0,0.105,1,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.102,0,1,0,5.632,0.205,3.903,5.632,6.0,1.0,0.021,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,0,6.331,3.49,6.499,6.331,8.0,5.0,0.034,1,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,0,6.326,3.247,5.514,6.326,7.0,10.0,0.079,1,not packed
1,0,1,0,0,1,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1.048,0,0,0,5.18,-1,4.806,5.18,1.0,0.0,0.0,0,not packed
1,0,1,0,0,1,5,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.004,1,1,0,6.034,0.0,0.107,6.034,11.0,4.0,0.034,0,not packed
1,0,1,0,0,1,5,1,5,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,0,1,0,6.405,5.541,6.683,6.405,20.0,12.0,0.02,1,not packed
1,0,1,0,0,1,5,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.018,0,1,0,5.727,1.918,5.552,5.727,6.0,0.0,0.0,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.011,0,1,0,5.793,3.743,5.613,5.793,9.0,0.0,0.0,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,0,6.253,2.711,4.821,6.253,6.0,3.0,0.034,0,not packed
1,0,1,0,0,1,5,1,5,1,1,1,0,1,1,0,0,0,0,0,0,0,1.058,0,1,0,5.834,1.721,5.953,5.834,9.0,1.0,0.014,0,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,0,6.339,2.598,5.291,6.339,2.0,10.0,0.149,0,not packed
1,0,1,0,0,1,5,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.013,0,1,0,5.746,1.974,5.106,5.746,6.0,0.0,0.0,0,not packed
1,0,1,0,0,1,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1.013,0,0,0,6.093,-1,4.049,6.093,1.0,0.0,0.0,0,not packed
1,0,1,0,0,1,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1.036,0,0,0,5.43,-1,4.725,5.43,1.0,0.0,0.0,0,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.016,0,1,0,6.091,5.191,3.936,6.091,4.0,2.0,0.023,0,not packed
1,0,1,0,0,1,6,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,0,5.616,0.205,6.144,5.616,7.0,2.0,0.039,0,not packed
1,0,1,0,0,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,0,6.099,2.413,5.85,6.099,15.0,3.0,0.014,0,not packed
