4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
143360,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
8192,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,0,0,0
4096,1,0,0,0,1,0,0
4096,1,0,0,0,0,0,0
